,Surprise_FACE,Area_size,Ceiling_height,Light_contrast,Light_levels,Light_temperature,Blocked_path,Empty_room,Hiding_place,Interior_arrangement,Triggers_present,Battery_present,Note_present,Event,Cutscene,Channel_id
313,-1.0,1,-1,-1,-1,0,1,-1,0,-1,0,0,0,-1,0,DeadMeat
314,-1.0,-1,0,0,0,0,-1,0,1,0,0,1,0,0,0,DeadMeat
315,-1.0,-1,0,0,0,0,-1,0,1,0,0,1,0,0,0,DeadMeat
316,-1.0,-1,0,0,0,0,-1,0,1,0,0,1,0,1,0,DeadMeat
317,-1.0,-1,0,0,0,0,-1,0,1,0,0,0,0,-1,0,DeadMeat
318,-1.0,-1,0,0,0,0,-1,0,1,0,0,1,0,0,0,DeadMeat
319,-1.0,-1,0,0,0,0,-1,0,0,0,1,0,0,0,0,DeadMeat
320,-1.0,0,0,1,1,0,1,0,0,0,-1,1,0,0,0,DeadMeat
321,-1.0,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,DeadMeat
322,-1.0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,DeadMeat
323,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,DeadMeat
324,-1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,DeadMeat
325,-1.0,0,0,1,1,0,-1,0,-1,0,0,0,1,0,0,DeadMeat
326,-1.0,0,0,-1,-1,0,-1,0,0,0,1,-1,0,0,0,DeadMeat
327,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,DeadMeat
328,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,DeadMeat
329,-1.0,1,0,0,0,0,-1,0,1,0,0,1,0,0,0,DeadMeat
330,-1.0,-1,0,0,0,0,1,0,-1,0,0,-1,0,0,0,DeadMeat
331,-1.0,0,0,0,0,0,-1,0,1,0,0,1,0,0,0,DeadMeat
332,-1.0,1,0,0,0,0,1,0,0,0,-1,0,0,-1,0,DeadMeat
333,-1.0,-1,0,0,0,0,-1,0,1,0,0,0,0,1,0,DeadMeat
334,-1.0,1,0,0,0,0,1,0,-1,0,0,0,0,0,0,DeadMeat
335,-1.0,-1,0,0,0,0,-1,0,0,0,1,0,0,-1,0,DeadMeat
336,-1.0,0,0,1,1,0,1,0,0,0,-1,1,0,0,0,DeadMeat
337,-1.0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,DeadMeat
338,-1.0,0,0,1,1,0,1,0,0,0,-1,1,0,-1,0,DeadMeat
339,-1.0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,DeadMeat
340,-1.0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,DeadMeat
341,-1.0,1,0,0,0,0,1,0,0,0,0,1,-1,0,0,DeadMeat
342,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,DeadMeat
343,-1.0,0,0,0,0,0,1,0,-1,0,0,-1,0,0,0,DeadMeat
344,-1.0,1,0,0,0,0,0,0,1,0,0,1,0,-1,0,DeadMeat
345,-1.0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,DeadMeat
346,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DeadMeat
347,-1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,DeadMeat
348,-1.0,0,0,1,1,0,1,0,0,0,-1,1,0,0,0,DeadMeat
349,-1.0,-1,0,0,0,0,-1,0,0,0,0,-1,1,0,0,DeadMeat
350,-1.0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,DeadMeat
351,-1.0,1,1,0,1,0,0,-1,0,0,0,0,1,0,0,DeadMeat
352,1.0,0,0,0,-1,0,-1,0,0,1,-1,1,0,0,0,HollowPoiint
353,1.0,0,0,0,-1,1,-1,0,0,1,-1,0,1,0,0,HollowPoiint
354,1.0,1,1,1,1,0,1,-1,0,-1,-1,0,0,0,0,HollowPoiint
355,1.0,0,0,-1,-1,0,-1,1,0,1,0,0,0,0,0,HollowPoiint
356,1.0,0,0,1,1,0,1,-1,0,-1,1,0,0,1,1,HollowPoiint
357,1.0,1,0,-1,1,0,1,0,0,0,-1,0,1,0,0,HollowPoiint
358,1.0,1,0,1,-1,0,0,-1,0,0,0,0,0,0,0,HollowPoiint
359,1.0,-1,0,1,-1,0,-1,0,0,0,1,0,-1,1,0,HollowPoiint
360,1.0,0,1,0,1,1,-1,0,0,0,0,0,1,0,0,HollowPoiint
361,1.0,-1,-1,-1,0,-1,0,1,0,0,1,0,-1,0,0,HollowPoiint
362,1.0,-1,0,0,0,0,0,-1,1,0,0,0,0,1,1,HollowPoiint
363,1.0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,HollowPoiint
364,1.0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,HollowPoiint
365,1.0,1,0,0,0,0,1,0,0,0,-1,0,0,-1,0,HollowPoiint
366,1.0,-1,0,0,0,0,-1,0,1,0,0,1,0,0,0,HollowPoiint
367,1.0,1,0,0,0,0,1,0,-1,0,0,-1,0,1,0,HollowPoiint
368,1.0,-1,0,0,0,0,-1,0,1,0,0,1,0,0,0,HollowPoiint
369,1.0,0,0,0,0,0,-1,0,1,0,0,1,0,0,0,HollowPoiint
370,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HollowPoiint
371,1.0,-1,0,0,0,0,0,0,-1,0,0,-1,0,1,0,HollowPoiint
372,1.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,HollowPoiint
373,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,HollowPoiint
374,1.0,-1,0,0,0,0,-1,0,0,0,0,-1,0,1,0,HollowPoiint
375,1.0,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,HollowPoiint
376,1.0,0,0,-1,-1,0,-1,1,0,1,0,0,0,0,0,HollowPoiint
377,-1.0,-1,0,1,1,0,0,0,0,0,0,0,0,-1,0,HollowPoiint
378,-1.0,-1,0,1,1,0,1,0,0,-1,0,0,0,-1,0,HollowPoiint
379,-1.0,0,0,0,1,-1,1,0,0,-1,1,0,-1,1,0,HollowPoiint
380,-1.0,-1,0,1,0,0,1,0,0,0,0,0,0,-1,0,HollowPoiint
381,-1.0,0,0,-1,-1,0,0,0,0,0,1,0,1,0,0,HollowPoiint
382,-1.0,0,0,1,1,0,0,0,0,0,-1,0,-1,-1,0,HollowPoiint
383,-1.0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,HollowPoiint
384,-1.0,1,1,1,0,0,-1,0,0,1,-1,0,1,-1,-1,HollowPoiint
385,-1.0,-1,0,0,0,-1,-1,1,0,1,0,0,-1,0,0,HollowPoiint
386,-1.0,-1,0,-1,1,0,0,1,0,0,0,0,0,0,0,HollowPoiint
387,-1.0,0,0,0,1,-1,0,0,0,1,-1,0,1,-1,0,HollowPoiint
388,-1.0,1,1,1,0,1,0,-1,0,0,-1,0,1,-1,0,HollowPoiint
389,-1.0,0,0,0,-1,0,1,-1,0,-1,0,0,0,1,0,HollowPoiint
390,-1.0,0,0,0,1,0,-1,1,0,1,0,0,0,-1,0,HollowPoiint
391,-1.0,1,0,-1,-1,0,0,1,-1,0,0,0,0,-1,-1,HollowPoiint
392,-1.0,1,0,0,0,0,1,0,0,0,0,1,-1,0,0,HollowPoiint
393,-1.0,0,0,-1,-1,0,-1,0,0,0,1,-1,0,1,0,HollowPoiint
394,-1.0,1,0,0,0,0,1,0,-1,0,0,-1,0,-1,0,HollowPoiint
395,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HollowPoiint
396,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HollowPoiint
397,-1.0,-1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,HollowPoiint
398,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,HollowPoiint
399,-1.0,1,0,0,0,0,1,0,-1,0,0,0,0,-1,0,HollowPoiint
400,-1.0,0,0,1,1,0,1,0,0,0,-1,0,0,0,0,HollowPoiint
401,-1.0,1,1,0,1,0,0,-1,0,0,0,0,1,0,0,HollowPoiint
402,1.0,1,0,-1,-1,0,-1,0,0,1,0,0,0,1,0,Jacksepticeye
403,1.0,0,0,0,-1,1,-1,0,0,1,-1,0,1,0,0,Jacksepticeye
404,1.0,1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,Jacksepticeye
405,1.0,-1,-1,-1,-1,0,0,1,0,1,0,0,0,1,0,Jacksepticeye
406,1.0,1,1,1,1,0,1,-1,0,-1,-1,0,0,-1,0,Jacksepticeye
407,1.0,0,0,1,1,0,0,0,0,0,0,0,-1,0,0,Jacksepticeye
408,1.0,0,0,1,1,0,1,-1,0,-1,1,0,0,1,1,Jacksepticeye
409,1.0,0,1,0,1,1,-1,0,0,0,0,0,1,0,0,Jacksepticeye
410,1.0,-1,0,0,1,0,-1,0,0,0,0,0,1,1,0,Jacksepticeye
411,1.0,0,0,0,-1,1,0,0,0,-1,1,0,-1,-1,0,Jacksepticeye
412,1.0,-1,0,1,-1,0,-1,0,0,0,1,0,-1,1,0,Jacksepticeye
413,1.0,0,0,0,1,-1,0,0,0,1,-1,0,1,-1,0,Jacksepticeye
414,1.0,-1,-1,-1,0,-1,0,1,0,0,1,0,-1,0,0,Jacksepticeye
415,1.0,-1,0,0,0,0,0,-1,0,0,-1,0,1,0,0,Jacksepticeye
416,1.0,0,0,0,-1,0,1,-1,0,-1,0,0,0,1,0,Jacksepticeye
417,1.0,-1,0,0,0,0,0,-1,1,0,0,0,0,1,1,Jacksepticeye
418,1.0,0,0,0,0,0,0,-1,0,0,-1,0,1,0,0,Jacksepticeye
419,1.0,1,1,0,0,0,0,-1,0,0,-1,0,1,0,0,Jacksepticeye
420,1.0,0,0,0,0,0,0,0,-1,0,0,0,1,1,0,Jacksepticeye
421,1.0,0,0,-1,-1,0,-1,0,0,0,1,-1,0,0,0,Jacksepticeye
422,1.0,-1,0,0,0,0,-1,0,1,0,0,1,0,1,0,Jacksepticeye
423,1.0,-1,0,0,0,0,-1,0,1,0,0,0,0,0,0,Jacksepticeye
424,1.0,1,0,0,0,0,1,0,-1,0,0,0,0,1,0,Jacksepticeye
425,1.0,0,0,0,0,0,-1,0,1,0,0,1,0,1,0,Jacksepticeye
426,1.0,0,0,0,0,0,1,0,-1,0,0,-1,0,-1,0,Jacksepticeye
427,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Jacksepticeye
428,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,Jacksepticeye
429,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jacksepticeye
430,1.0,1,0,0,0,0,1,0,0,0,0,1,-1,1,0,Jacksepticeye
431,1.0,0,0,-1,-1,0,-1,0,0,0,1,-1,0,0,0,Jacksepticeye
432,1.0,-1,0,0,0,0,-1,0,1,0,0,0,0,1,0,Jacksepticeye
433,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,Jacksepticeye
434,1.0,-1,0,0,0,0,0,0,-1,0,0,-1,0,-1,0,Jacksepticeye
435,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jacksepticeye
436,1.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,Jacksepticeye
437,1.0,-1,0,0,0,0,-1,0,0,0,0,-1,1,0,0,Jacksepticeye
438,1.0,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,Jacksepticeye
439,1.0,1,1,0,1,0,0,-1,0,0,0,0,1,0,0,Jacksepticeye
440,1.0,-1,0,0,0,0,0,-1,0,0,-1,0,1,0,0,Jacksepticeye
441,1.0,1,1,0,0,0,0,-1,0,0,-1,0,1,0,0,Jacksepticeye
442,1.0,0,0,-1,-1,0,-1,0,0,0,1,-1,0,0,0,Jacksepticeye
443,1.0,0,0,1,1,0,0,0,0,0,0,0,-1,0,0,Jacksepticeye
444,1.0,0,0,0,-1,0,1,-1,0,-1,0,0,0,1,0,Jacksepticeye
445,1.0,1,1,0,0,0,0,-1,0,0,-1,0,1,0,0,Jacksepticeye
446,1.0,-1,-1,-1,-1,0,0,1,0,1,0,0,0,1,0,Jacksepticeye
447,1.0,0,0,-1,-1,0,-1,0,0,0,1,-1,0,0,0,Jacksepticeye
448,1.0,0,0,1,1,0,0,0,0,0,0,0,-1,0,0,Jacksepticeye
449,1.0,0,0,-1,-1,0,-1,0,0,0,1,-1,0,0,0,Jacksepticeye
450,-1.0,-1,0,1,1,0,0,0,0,0,0,0,0,-1,0,Jacksepticeye
451,-1.0,-1,0,1,1,0,1,0,0,-1,0,0,0,-1,0,Jacksepticeye
452,-1.0,0,0,0,-1,0,-1,0,0,1,-1,1,0,0,0,Jacksepticeye
453,-1.0,-1,0,1,0,0,1,0,0,0,0,0,0,-1,0,Jacksepticeye
454,-1.0,1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,Jacksepticeye
455,-1.0,0,0,-1,-1,0,0,0,0,0,1,0,1,0,0,Jacksepticeye
456,-1.0,0,0,-1,-1,0,-1,1,0,1,-1,0,0,-1,0,Jacksepticeye
457,-1.0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,Jacksepticeye
458,-1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,Jacksepticeye
459,-1.0,1,1,1,0,0,-1,0,0,1,-1,0,1,-1,-1,Jacksepticeye
460,-1.0,0,-1,0,-1,-1,1,0,0,0,0,0,-1,0,0,Jacksepticeye
461,-1.0,1,1,1,1,0,0,0,0,0,0,-1,1,1,0,Jacksepticeye
462,-1.0,0,-1,0,-1,-1,1,0,0,0,0,0,-1,-1,0,Jacksepticeye
463,-1.0,1,0,-1,1,0,1,0,0,0,-1,0,1,0,0,Jacksepticeye
464,-1.0,-1,0,0,0,-1,-1,1,0,1,0,0,-1,0,0,Jacksepticeye
465,-1.0,1,0,1,-1,0,0,-1,0,0,0,0,0,0,0,Jacksepticeye
466,-1.0,-1,0,-1,1,0,0,1,0,0,0,0,0,0,0,Jacksepticeye
467,-1.0,1,0,0,-1,0,1,0,0,0,0,0,-1,0,0,Jacksepticeye
468,-1.0,0,1,0,1,1,-1,0,0,0,0,0,1,1,0,Jacksepticeye
469,-1.0,1,0,1,-1,0,1,-1,0,0,-1,0,0,-1,0,Jacksepticeye
470,-1.0,-1,0,-1,1,0,-1,1,0,0,1,0,0,0,0,Jacksepticeye
471,-1.0,1,0,0,0,0,0,1,0,0,1,0,-1,0,0,Jacksepticeye
472,-1.0,0,0,0,1,0,-1,1,0,1,0,0,0,-1,0,Jacksepticeye
473,-1.0,1,0,-1,-1,0,0,1,-1,0,0,0,0,-1,-1,Jacksepticeye
474,-1.0,0,0,0,0,0,0,-1,0,0,-1,0,1,0,0,Jacksepticeye
475,-1.0,0,0,0,0,0,0,1,0,0,1,0,-1,0,0,Jacksepticeye
476,-1.0,0,0,0,0,0,0,1,0,0,1,0,-1,0,0,Jacksepticeye
477,-1.0,-1,-1,1,1,0,0,1,0,0,0,0,-1,0,0,Jacksepticeye
478,-1.0,1,0,0,0,0,1,0,0,0,0,1,-1,0,0,Jacksepticeye
479,-1.0,1,0,0,0,0,1,0,0,0,-1,0,0,-1,0,Jacksepticeye
480,-1.0,1,0,0,0,0,1,0,-1,0,0,-1,0,-1,0,Jacksepticeye
481,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Jacksepticeye
482,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jacksepticeye
483,-1.0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,Jacksepticeye
484,-1.0,-1,0,0,0,0,0,0,-1,0,0,-1,0,-1,0,Jacksepticeye
485,-1.0,0,0,0,0,0,-1,0,1,0,0,1,0,1,0,Jacksepticeye
486,-1.0,0,0,1,1,0,0,0,-1,0,0,-1,1,-1,0,Jacksepticeye
487,-1.0,1,0,0,0,0,1,0,0,0,-1,0,0,-1,0,Jacksepticeye
488,-1.0,-1,0,0,0,0,-1,0,1,0,0,1,0,0,0,Jacksepticeye
489,-1.0,-1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,Jacksepticeye
490,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Jacksepticeye
491,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,Jacksepticeye
492,-1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Jacksepticeye
493,-1.0,-1,0,0,0,0,-1,0,0,0,1,0,0,0,0,Jacksepticeye
494,-1.0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,Jacksepticeye
495,-1.0,-1,-1,-1,0,-1,0,1,0,0,1,0,-1,0,0,Jacksepticeye
496,-1.0,1,0,0,0,0,0,1,0,0,1,0,-1,0,0,Jacksepticeye
497,-1.0,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,Jacksepticeye
498,1.0,1,0,-1,-1,0,-1,0,0,1,0,0,0,1,0,JazzyGuns
499,1.0,0,0,0,1,0,1,0,0,-1,1,-1,0,0,0,JazzyGuns
500,1.0,0,0,0,1,-1,1,0,0,-1,1,0,-1,1,0,JazzyGuns
501,1.0,1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,JazzyGuns
502,1.0,0,0,1,1,0,0,0,0,0,0,0,-1,0,1,JazzyGuns
503,1.0,-1,-1,-1,0,-1,0,1,0,0,1,0,-1,1,0,JazzyGuns
504,1.0,0,0,0,-1,0,1,-1,0,-1,0,0,0,1,0,JazzyGuns
505,1.0,1,0,0,0,0,0,1,0,0,1,0,-1,1,0,JazzyGuns
506,1.0,1,0,0,0,-1,1,0,0,0,0,0,-1,0,0,JazzyGuns
507,1.0,-1,0,1,-1,0,-1,0,0,0,1,0,-1,1,0,JazzyGuns
508,1.0,1,0,0,-1,0,1,0,0,0,0,0,-1,0,0,JazzyGuns
509,1.0,-1,0,0,0,0,0,-1,1,0,0,0,0,1,1,JazzyGuns
510,1.0,-1,-1,1,1,0,0,1,0,0,0,0,-1,0,0,JazzyGuns
511,1.0,0,0,-1,-1,0,-1,0,0,0,1,-1,0,1,0,JazzyGuns
512,1.0,-1,0,0,0,0,-1,0,1,0,0,0,0,1,0,JazzyGuns
513,1.0,1,0,0,0,0,1,0,-1,0,0,0,0,0,0,JazzyGuns
514,1.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,JazzyGuns
515,1.0,-1,0,0,0,0,-1,0,1,0,0,1,0,-1,0,JazzyGuns
516,1.0,-1,0,0,0,0,-1,0,0,0,0,0,0,1,0,JazzyGuns
517,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,JazzyGuns
518,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JazzyGuns
519,1.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,JazzyGuns
520,1.0,-1,0,0,0,0,-1,0,1,0,0,1,0,0,0,JazzyGuns
521,1.0,-1,0,0,0,0,-1,0,0,0,1,0,0,0,0,JazzyGuns
522,1.0,-1,-1,-1,0,-1,0,1,0,0,1,0,-1,0,0,JazzyGuns
523,1.0,0,0,1,1,0,0,0,0,0,0,0,-1,0,1,JazzyGuns
524,1.0,-1,0,0,0,0,-1,0,1,0,0,1,0,0,0,JazzyGuns
525,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JazzyGuns
526,-1.0,-1,0,1,1,0,0,0,0,0,0,0,0,-1,0,JazzyGuns
527,-1.0,-1,0,1,1,0,1,0,0,-1,0,0,0,-1,0,JazzyGuns
528,-1.0,0,0,0,-1,1,-1,0,0,1,-1,0,1,0,0,JazzyGuns
529,-1.0,0,0,-1,-1,0,0,0,0,0,1,0,1,0,0,JazzyGuns
530,-1.0,1,1,1,0,0,-1,0,0,1,-1,0,1,-1,-1,JazzyGuns
531,-1.0,-1,0,0,0,0,0,-1,0,0,-1,0,1,-1,0,JazzyGuns
532,-1.0,1,0,0,0,0,0,1,0,0,1,0,-1,0,0,JazzyGuns
533,-1.0,0,0,0,1,0,-1,1,0,1,0,0,0,-1,0,JazzyGuns
534,-1.0,-1,0,0,0,0,0,-1,0,0,-1,0,1,0,0,JazzyGuns
535,-1.0,0,0,1,-1,1,0,-1,0,0,-1,0,1,-1,0,JazzyGuns
536,-1.0,-1,0,0,1,0,-1,0,0,0,0,0,1,0,0,JazzyGuns
537,-1.0,-1,0,-1,1,0,0,1,0,0,0,0,0,0,0,JazzyGuns
538,-1.0,0,0,0,1,-1,0,0,0,1,-1,0,1,-1,0,JazzyGuns
539,-1.0,0,1,0,1,1,-1,0,0,0,0,0,1,0,0,JazzyGuns
540,-1.0,1,0,-1,-1,0,0,1,-1,0,0,0,0,-1,-1,JazzyGuns
541,-1.0,1,1,0,0,0,0,-1,0,0,-1,0,1,0,0,JazzyGuns
542,-1.0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,JazzyGuns
543,-1.0,1,0,0,0,0,1,0,0,0,-1,0,0,-1,0,JazzyGuns
544,-1.0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,JazzyGuns
545,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,JazzyGuns
546,-1.0,-1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,JazzyGuns
547,-1.0,0,0,1,1,0,-1,0,-1,0,0,0,1,0,0,JazzyGuns
548,-1.0,1,0,0,0,0,1,0,-1,0,0,-1,0,0,0,JazzyGuns
549,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,JazzyGuns
550,-1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,JazzyGuns
551,-1.0,1,0,0,0,0,1,0,-1,0,0,-1,0,0,0,JazzyGuns
552,-1.0,0,0,1,1,0,1,0,0,0,-1,1,0,0,0,JazzyGuns
553,-1.0,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,JazzyGuns
554,1.0,-1,0,1,0,1,0,0,0,0,-1,0,1,-1,0,JohnWolfe
555,1.0,1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,JohnWolfe
556,1.0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,JohnWolfe
557,1.0,0,0,1,1,0,1,-1,0,-1,1,0,0,1,1,JohnWolfe
558,1.0,-1,-1,-1,0,-1,0,1,0,0,1,0,-1,1,0,JohnWolfe
559,1.0,0,0,1,-1,1,0,-1,0,0,-1,0,1,-1,0,JohnWolfe
560,1.0,0,0,1,-1,1,0,0,0,-1,1,0,-1,0,0,JohnWolfe
561,1.0,0,0,1,-1,-1,-1,0,0,1,0,0,-1,0,0,JohnWolfe
562,1.0,1,1,1,1,0,0,0,0,0,0,-1,1,0,0,JohnWolfe
563,1.0,1,1,-1,1,-1,0,0,0,0,1,0,0,0,0,JohnWolfe
564,1.0,1,1,0,0,0,0,-1,0,0,-1,0,1,0,0,JohnWolfe
565,1.0,-1,-1,1,1,0,0,1,0,0,0,0,-1,0,0,JohnWolfe
566,1.0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,JohnWolfe
567,1.0,0,0,-1,-1,0,-1,0,0,0,1,-1,0,1,0,JohnWolfe
568,1.0,-1,0,0,0,0,-1,0,1,0,0,0,0,1,0,JohnWolfe
569,1.0,1,0,0,0,0,1,0,-1,0,0,0,0,-1,0,JohnWolfe
570,1.0,1,0,0,0,0,1,0,-1,0,0,-1,0,1,0,JohnWolfe
571,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,JohnWolfe
572,1.0,0,0,0,0,0,-1,0,1,0,0,1,0,0,0,JohnWolfe
573,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JohnWolfe
574,1.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,JohnWolfe
575,1.0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,JohnWolfe
576,1.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,JohnWolfe
577,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,JohnWolfe
578,1.0,-1,0,0,0,0,-1,0,0,0,1,0,0,0,0,JohnWolfe
579,1.0,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,JohnWolfe
580,1.0,1,1,0,1,0,0,-1,0,0,0,0,1,0,0,JohnWolfe
581,-1.0,0,0,0,1,-1,1,0,0,-1,1,0,-1,1,0,JohnWolfe
582,-1.0,1,1,1,0,0,-1,0,0,1,-1,0,1,-1,-1,JohnWolfe
583,-1.0,0,0,-1,1,-1,0,1,0,0,1,0,-1,0,0,JohnWolfe
584,-1.0,1,0,-1,1,0,1,0,0,0,-1,0,1,0,0,JohnWolfe
585,-1.0,0,0,-1,1,1,1,0,0,-1,0,0,1,0,0,JohnWolfe
586,-1.0,0,0,0,1,-1,0,0,0,1,-1,0,1,-1,0,JohnWolfe
587,-1.0,-1,-1,0,-1,0,0,1,0,0,0,0,-1,0,0,JohnWolfe
588,-1.0,1,0,-1,-1,0,0,1,-1,0,0,0,0,-1,-1,JohnWolfe
589,-1.0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,JohnWolfe
590,-1.0,1,0,0,0,0,1,0,0,0,0,1,-1,0,0,JohnWolfe
591,-1.0,1,0,0,0,0,1,0,0,0,-1,0,0,-1,0,JohnWolfe
592,-1.0,-1,0,0,0,0,-1,0,1,0,0,1,0,-1,0,JohnWolfe
593,-1.0,-1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,JohnWolfe
594,-1.0,1,0,0,0,0,-1,0,1,0,0,1,0,0,0,JohnWolfe
595,-1.0,-1,0,0,0,0,1,0,-1,0,0,-1,0,0,0,JohnWolfe
596,-1.0,0,0,0,0,0,1,0,-1,0,0,-1,0,0,0,JohnWolfe
597,-1.0,-1,0,0,0,0,0,0,-1,0,0,-1,0,1,0,JohnWolfe
598,-1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,JohnWolfe
599,-1.0,0,0,1,1,0,1,0,0,0,-1,1,0,0,0,JohnWolfe
600,-1.0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,JohnWolfe
601,-1.0,0,0,1,1,0,1,0,0,0,-1,1,0,0,0,JohnWolfe
602,-1.0,0,0,1,1,0,1,0,0,0,-1,1,0,0,0,JohnWolfe
603,-1.0,0,0,1,1,0,1,0,0,0,-1,1,0,0,0,JohnWolfe
604,-1.0,0,0,1,1,0,1,0,0,0,-1,1,0,0,0,JohnWolfe
605,-1.0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,JohnWolfe
606,-1.0,1,0,0,0,0,1,0,0,0,0,1,-1,0,0,JohnWolfe
607,-1.0,0,0,1,1,0,1,0,0,0,-1,1,0,0,0,JohnWolfe
608,1.0,1,0,-1,-1,0,-1,0,0,1,0,0,0,1,0,LayItDownGaming
609,1.0,1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,LayItDownGaming
610,1.0,0,0,-1,-1,0,-1,1,0,1,-1,0,0,0,0,LayItDownGaming
611,1.0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,LayItDownGaming
612,1.0,-1,-1,-1,0,-1,0,1,0,0,1,0,-1,0,0,LayItDownGaming
613,1.0,1,0,0,0,0,0,1,0,0,1,0,-1,0,0,LayItDownGaming
614,1.0,0,0,0,-1,0,1,-1,0,-1,0,0,0,1,0,LayItDownGaming
615,1.0,0,0,1,-1,1,0,-1,0,0,-1,0,1,0,0,LayItDownGaming
616,1.0,-1,0,-1,-1,0,0,-1,0,0,-1,0,0,0,0,LayItDownGaming
617,1.0,1,0,-1,1,0,1,0,0,0,-1,0,1,0,0,LayItDownGaming
618,1.0,1,0,0,0,1,1,-1,0,-1,0,0,1,0,0,LayItDownGaming
619,1.0,1,0,0,-1,0,1,0,0,0,0,0,-1,0,0,LayItDownGaming
620,1.0,-1,0,0,0,0,0,-1,1,0,0,0,0,1,1,LayItDownGaming
621,1.0,1,0,-1,-1,0,0,1,-1,0,0,0,0,-1,-1,LayItDownGaming
